typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,8,ALB,Albania,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,25.954,25.954,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,12,DZA,Algeria,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,2031715.633,2031715.633,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,24,AGO,Angola,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,1268.874,1268.874,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,112,BLR,Belarus,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,184111.85,184111.85,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,116,KHM,Cambodia,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,6820.357,6820.357,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,192,CUB,Cuba,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,67048.075,67048.075,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,292,GIB,Gibraltar,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,366.169,366.169,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,340,HND,Honduras,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,938951.451,938951.451,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,364,IRN,Iran,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,180.251,180.251,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,368,IRQ,Iraq,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,625.796,625.796,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,410,KOR,Rep. of Korea,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,81284.803,81284.803,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,434,LBY,Libya,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,23250.542,23250.542,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,466,MLI,Mali,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,2116.275,2116.275,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,496,MNG,Mongolia,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,1914.104,1914.104,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,531,CUW,Curaçao,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,12279.53,12279.53,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,540,NCL,New Caledonia,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,84.286,84.286,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,643,RUS,Russian Federation,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,254480.73,254480.73,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,674,SMR,San Marino,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,125.445,125.445,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,694,SLE,Sierra Leone,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,195543.461,195543.461,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,219.712,219.712,0,FALSE,TRUE
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,862,VEN,Venezuela,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,85669.553,85669.553,0,FALSE,TRUE
C,A,20230101,2023,52,2023,28,ATG,Antigua and Barbuda,X,Export,8,ALB,Albania,0,W00,World,H3,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,3910.293,3910.293,0,FALSE,TRUE
C,A,20230101,2023,52,2023,28,ATG,Antigua and Barbuda,X,Export,90,SLB,Solomon Isds,0,W00,World,H3,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,18072.415,18072.415,0,FALSE,TRUE
C,A,20230101,2023,52,2023,28,ATG,Antigua and Barbuda,X,Export,92,VGB,Br. Virgin Isds,0,W00,World,H3,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,363892.626,363892.626,0,FALSE,TRUE
C,A,20230101,2023,52,2023,28,ATG,Antigua and Barbuda,X,Export,136,CYM,Cayman Isds,0,W00,World,H3,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,12990.333,12990.333,0,FALSE,TRUE
C,A,20230101,2023,52,2023,28,ATG,Antigua and Barbuda,X,Export,292,GIB,Gibraltar,0,W00,World,H3,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,148298.967,148298.967,0,FALSE,TRUE
C,A,20230101,2023,52,2023,28,ATG,Antigua and Barbuda,X,Export,410,KOR,Rep. of Korea,0,W00,World,H3,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,7407.407,7407.407,0,FALSE,TRUE
C,A,20230101,2023,52,2023,28,ATG,Antigua and Barbuda,X,Export,466,MLI,Mali,0,W00,World,H3,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,304997.181,304997.181,0,FALSE,TRUE
C,A,20230101,2023,52,2023,28,ATG,Antigua and Barbuda,X,Export,531,CUW,Curaçao,0,W00,World,H3,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,73599.493,73599.493,0,FALSE,TRUE
C,A,20230101,2023,52,2023,28,ATG,Antigua and Barbuda,X,Export,534,SXM,Sint Maarten,0,W00,World,H3,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,4142175.388,4142175.388,0,FALSE,TRUE
C,A,20230101,2023,52,2023,28,ATG,Antigua and Barbuda,X,Export,535,BES,Bonaire,0,W00,World,H3,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,55203.381,55203.381,0,FALSE,TRUE
C,A,20230101,2023,52,2023,28,ATG,Antigua and Barbuda,X,Export,659,KNA,Saint Kitts and Nevis,0,W00,World,H3,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,1599662.595,1599662.595,0,FALSE,TRUE
C,A,20230101,2023,52,2023,28,ATG,Antigua and Barbuda,X,Export,660,AIA,Anguilla,0,W00,World,H3,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,170323.17,170323.17,0,FALSE,TRUE
C,A,20230101,2023,52,2023,28,ATG,Antigua and Barbuda,X,Export,662,LCA,Saint Lucia,0,W00,World,H3,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,1403687.058,1403687.058,0,FALSE,TRUE
C,A,20230101,2023,52,2023,28,ATG,Antigua and Barbuda,X,Export,780,TTO,Trinidad and Tobago,0,W00,World,H3,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,289281.029,289281.029,4,FALSE,TRUE
C,A,20230101,2023,52,2023,28,ATG,Antigua and Barbuda,X,Export,796,TCA,Turks and Caicos Isds,0,W00,World,H3,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,26745.87,26745.87,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,8,ALB,Albania,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,7218506.74,7218506.74,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,12,DZA,Algeria,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,895275956.99,895275956.99,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,24,AGO,Angola,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,39021412.06,39021412.06,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,50,BGD,Bangladesh,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,456980049.41,456980049.41,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,112,BLR,Belarus,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,3390576.62,3390576.62,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,116,KHM,Cambodia,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,7543136.1,7543136.1,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,120,CMR,Cameroon,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,57859003.36,57859003.36,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,174,COM,Comoros,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,500686,500686,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,178,COG,Congo,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,25272799.52,25272799.52,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,180,COD,Dem. Rep. of the Congo,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,22679682.24,22679682.24,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,192,CUB,Cuba,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,138810560.24,138810560.24,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,226,GNQ,Equatorial Guinea,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,3911376.61,3911376.61,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,275,PSE,State of Palestine,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,1321364.65,1321364.65,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,292,GIB,Gibraltar,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,998959.56,998959.56,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,324,GIN,Guinea,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,3478516.6,3478516.6,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,332,HTI,Haiti,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,4624210.63,4624210.63,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,340,HND,Honduras,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,146481637.89,146481637.89,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,364,IRN,Iran,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,204430033.01,204430033.01,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,368,IRQ,Iraq,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,240389908.77,240389908.77,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,1184802878.2,1184802878.2,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,418,LAO,Lao People's Dem. Rep.,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,340517.1,340517.1,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,434,LBY,Libya,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,176093313.2,176093313.2,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,466,MLI,Mali,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,5058397.77,5058397.77,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,496,MNG,Mongolia,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,6727374.73,6727374.73,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,524,NPL,Nepal,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,3558684.5,3558684.5,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,534,SXM,Sint Maarten,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,1938067.8,1938067.8,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,624,GNB,Guinea-Bissau,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,627122.94,627122.94,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,643,RUS,Russian Federation,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,268605148.19,268605148.19,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,659,KNA,Saint Kitts and Nevis,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,138294.26,138294.26,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,662,LCA,Saint Lucia,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,737391.9,737391.9,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,694,SLE,Sierra Leone,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,1515472.63,1515472.63,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,2093184113.69,2093184113.69,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,706,SOM,Somalia,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,944401.77,944401.77,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,728,SSD,South Sudan,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,253144.88,253144.88,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,729,SDN,Sudan,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,977034.13,977034.13,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,760,SYR,Syria,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,56480290.53,56480290.53,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,780,TTO,Trinidad and Tobago,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,11895211.31,11895211.31,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,800,UGA,Uganda,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,2005937.78,2005937.78,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,862,VEN,Venezuela,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,258046196.36,258046196.36,0,FALSE,TRUE
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,887,YEM,Yemen,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,291998185.38,291998185.38,0,FALSE,TRUE
C,A,20230101,2023,52,2023,51,ARM,Armenia,X,Export,418,LAO,Lao People's Dem. Rep.,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,192206.47,192206.47,0,FALSE,TRUE
C,A,20230101,2023,52,2023,51,ARM,Armenia,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,642301.2,642301.2,0,FALSE,TRUE
